step,lif1,lif2,lif3,lif4
0,0.22136418208479883,0.12902426460641436,0.08316547286900458,0.04557812557672151
50,0.2639638604223728,0.30117875345051287,0.30776939062401654,0.13253125227056445
100,0.25280541270971296,0.2980139821767807,0.31951423447579147,0.12117187723517417
150,0.2533979624509811,0.2888403740525246,0.32107110910117626,0.11383593894541262
200,0.25223254233598713,0.28311080783605574,0.3215200147777796,0.11328125163912775
250,0.25418556727468966,0.2800263839960099,0.3243773594498634,0.10982031434774397
300,0.2573683545738459,0.27338502869009973,0.321627827771008,0.11007812671363353
350,0.2573519820719957,0.27042194247245793,0.32098751481622456,0.10955468900501728
400,0.256520975381136,0.2730272401869297,0.328273451961577,0.1090546890348196
450,0.2577339884638786,0.27075226545333864,0.32665954627096655,0.1079296889901161
