step,lif1,lif2,lif3,lif4
0,0.17718302138149739,0.08743202952213779,0.045605002086376766,0.00372656257241033
50,0.1579343978315592,0.20262941375374793,0.2331176672130823,0.0
100,0.1584977863729,0.2027297316491604,0.23311782330274583,0.0
150,0.1579042872041464,0.2018987014889717,0.23281188629567623,0.0
200,0.15807244598865508,0.20225175365805623,0.2328243859857321,0.0
250,0.15824744012206793,0.20253288123756646,0.23291376017034054,0.0
300,0.158089956343174,0.20210172865539794,0.23299548022449018,0.0
350,0.15802022662013768,0.2021758000180125,0.23277376122772697,0.0
400,0.1578580491244793,0.20187870670109992,0.23265923023223872,0.0
450,0.15756452456116676,0.20148424901068213,0.2324750103801489,0.0
