step,lif1,lif2,lif3,lif4
0,0.17656373836100103,0.08740278128526825,0.045515783076407385,0.003601562561816536
50,0.2500631013512612,0.31870035886764525,0.298730794545263,0.14085156578570604
100,0.2489610117673874,0.30967745855450635,0.3125900161638856,0.1229843766056001
150,0.24985015273094174,0.29964098349213597,0.3116459529101849,0.12071093991398811
200,0.25170330777764327,0.2955540220439434,0.3153340770676732,0.11435156412422658
250,0.2494323040544987,0.2885709166526794,0.3162211078032851,0.11328125156462192
300,0.24861849635839461,0.2871333669126034,0.3168098589777946,0.11299218878149989
350,0.24809957504272462,0.28392076998949056,0.3183257958292961,0.10977343894541265
400,0.25098145112395287,0.28200019016861916,0.31637204568833116,0.10938281416893006
450,0.25166604802012443,0.28180917412042616,0.3183381384983659,0.10947656415402889
