step,lif1,lif2,lif3,lif4
0,0.17718302138149739,0.08743202952213779,0.045605002086376766,0.00372656257241033
50,0.2516197100281715,0.3184619557857513,0.29876204660162325,0.14042187774553896
100,0.2498314142227173,0.31092282041907315,0.3104829836077988,0.12310156477615238
150,0.2509003560245037,0.30073653995990757,0.3111136092245579,0.11839062672108414
200,0.2502139061689377,0.29605250626802443,0.3138125140592456,0.11276562679558992
250,0.2520227853953839,0.29040802612900735,0.3129812658950686,0.11332031421363353
300,0.24829009920358658,0.2874441093206406,0.31272939041256903,0.11251562647521496
350,0.24978306710720063,0.2850981391966343,0.3134229826554656,0.11087500184774399
400,0.25066777840256693,0.2813256523013115,0.3161498581618071,0.10949218936264515
450,0.2501610721647739,0.28227496966719634,0.3149312663823366,0.10796875141561033
