step,lif1,lif2,lif3,lif4
0,0.1769735426455736,0.08743925559738272,0.045683595722075546,0.003679687561816535
50,0.2525017282366753,0.3185470888018608,0.29941188869997865,0.14041406544856727
100,0.24931605964899065,0.3094118106365204,0.30904845215380194,0.1221093770302832
150,0.25070615604519847,0.3018611250817775,0.3139153295755387,0.11714062705636026
200,0.2501488643884659,0.2932855413854122,0.3116953271627426,0.11648437704890965
250,0.25083662241697313,0.291307048201561,0.3149612644314766,0.11116406425833703
300,0.248665736168623,0.28734466984868046,0.3142548574507236,0.11038281388580799
350,0.25098743900656706,0.2857576838135719,0.31379220288246873,0.11151562668383122
400,0.25138855576515196,0.2828754578530788,0.3148040766641498,0.10903125137090683
450,0.2499908719956875,0.2803583179414272,0.3148215771839023,0.10995312690734864
