step,lif1,lif2,lif3,lif4
0,0.17729961927980184,0.08737287388064943,0.04560203359345905,0.0038359375746222215
50,0.25119632884860044,0.31536229848861697,0.29717548292130236,0.14194531494751572
100,0.2484772808849812,0.3084919120371342,0.31067688785493375,0.1256250026449561
150,0.2492744342982769,0.2972189141809941,0.3104034524224698,0.1164687515795231
200,0.24906137987971308,0.2962673743069172,0.3148139206692576,0.11356250151991845
250,0.251490538418293,0.28914772167801855,0.3134606396779418,0.11207031428813934
300,0.2469697794318199,0.2844277027249336,0.31132267162203786,0.11188281387090684
350,0.25143203988671303,0.28213917911052705,0.3144612646102905,0.11026562660932542
400,0.25007006749510763,0.285262883156538,0.31712314117699864,0.1098828139901161
450,0.2500906231999397,0.2795805358886719,0.3177354831248521,0.10809375166893005
