step,lif1,lif2,lif3,lif4
0,0.17662486873567104,0.08723815724246378,0.04558828324312344,0.0038203125493600962
50,0.24524318367242812,0.24731205582618712,0.0475812523078639,0.04167187574319542
100,0.26801235556602476,0.24474047228693965,0.07012406604364516,0.06545312622562051
150,0.25894437611103055,0.197842598259449,0.07538750354200602,0.1201796893775463
200,0.254962612837553,0.1944818066060543,0.07458844069391489,0.11137500163167716
250,0.24651336565613743,0.17943786203861237,0.07173344109207391,0.10678125176578761
300,0.24087055712938313,0.17001071378588675,0.06808859711512924,0.10545312628149986
350,0.2372456929087639,0.16327704645693303,0.06652656564489007,0.1053515639528632
400,0.23291312500834463,0.15894970402121544,0.06460125295445322,0.10434375137090683
450,0.2253041239082813,0.1525822225958109,0.06231437791138887,0.10330468900501728
