step,lif1,lif2,lif3,lif4
0,0.175810164809227,0.08715292765343294,0.04546375248464756,0.0036406250693835317
50,0.24298817157745362,0.3170725040137768,0.27769985809922215,0.14862500264309347
100,0.24576791003346443,0.31742247775197024,0.28855251299217344,0.13635937804356218
150,0.24760176450014115,0.3109679122269154,0.2897673571482301,0.12840625222772362
200,0.24896399512887002,0.31055013939738274,0.2946151705831289,0.12474219009280207
250,0.24610886603593823,0.31372408926486967,0.2999542342498899,0.12200000204145908
300,0.24784982562065125,0.30767081707715993,0.29620110750198364,0.13091406580060722
350,0.24535362258553506,0.3092040941119194,0.3019673577696086,0.11855468936264515
400,0.24419371783733368,0.3062918390333652,0.30149907562881706,0.1181093766540289
450,0.24631763994693756,0.303594669252634,0.3015195450931788,0.11727343931794168
