step,lif1,lif2,lif3,lif4
0,0.17729746252298353,0.08740405058851139,0.04562515848316252,0.003976562547613866
50,0.2441396482288838,0.3187372721731663,0.27843704363331195,0.14689843920525164
100,0.24584583163261414,0.3161293393373489,0.2858778270147741,0.1379765657801181
150,0.24891946732997897,0.3132842697203159,0.2905137638747692,0.13453125255182388
200,0.2495119874179363,0.3130551439523697,0.2955140765011311,0.1255156272649765
250,0.24959304407238964,0.3135812927782536,0.30071892131119965,0.12207031492143869
300,0.24872556611895563,0.31036498382687566,0.3002422011271119,0.12128906488418578
350,0.24570586368441583,0.30441051617264747,0.2996709525957703,0.11831250220537186
400,0.24660621330142019,0.30624535501003264,0.30303345147520305,0.11848437704145909
450,0.2468308778107166,0.3024831233918667,0.30201329588890075,0.11848437674343586
