step,lif1,lif2,lif3,lif4
0,0.17662486873567104,0.08723815724246378,0.04558828324312344,0.0038203125493600962
50,0.17480348467826842,0.06807956401965384,0.03597953291959129,0.000851562517345883
100,0.1740309353545308,0.0601628159787424,0.031974689021299116,0.0001328125025611371
150,0.1749524100869894,0.06434218640363269,0.03429984544258331,0.002007812542724423
200,0.17456971302628516,0.05991740583106549,0.032246876506251285,0.00016406250360887495
250,0.173962908834219,0.06207734212092418,0.03345640795741928,0.0013359375309664756
300,0.17361193634569647,0.06193913420512672,0.03330156410112977,0.0016562500258442015
350,0.17377783600240945,0.059565721280860094,0.03231156398163876,0.0008828125143190847
400,0.17450402565300466,0.06123989140055528,0.032793126682809086,0.0010625000239815562
450,0.17351472802460194,0.055965403957102346,0.03028515769416117,0.00022656250162981449
