step,lif1,lif2,lif3,lif4
0,0.17656373836100103,0.08740278128526825,0.045515783076407385,0.003601562561816536
50,0.18328303828835485,0.13398446946477632,0.07987062864795007,0.149000002645771
100,0.19222860895097255,0.11079438193468376,0.06874656582338504,0.10835156430024653
150,0.2057966085523367,0.1875027783960104,0.122422662314184,0.11908593944273889
200,0.21790292493999006,0.23682885222136973,0.1661137576168403,0.10172656431794166
250,0.22000962950289252,0.2398090025037527,0.18012703968212007,0.08693750143051147
300,0.22198571674525738,0.2370462827384472,0.18503594675683416,0.09317968891875353
350,0.21553271941840652,0.14941725742071868,0.1330750063868254,0.04335937574505806
400,0.2173225353658199,0.14189938668161628,0.13613625585538103,0.2002734412997961
450,0.2240901403874159,0.1548930874839425,0.15078172596928197,0.09728125165391246
