step,lif1,lif2,lif3,lif4
0,0.2639960096776485,0.18903358928859232,0.14622453850664896,0.15071875236928461
50,0.28395835921168333,0.2754982128739357,0.3171200146526098,0.13003906525671483
100,0.2795540769398212,0.2689604426920414,0.32145298533141614,0.11688281424343587
150,0.28487746879458425,0.2655031198263168,0.3228851733356714,0.11338281445205212
200,0.28121072530746455,0.25843976497650145,0.3218307974934578,0.11072656415402889
250,0.28184318780899054,0.2572199402749539,0.3270437650382519,0.11046875134110452
300,0.28179878830909727,0.25543151393532754,0.3286945475637913,0.10763281412422657
350,0.28077935710549357,0.2507185497879982,0.32573798492550854,0.1100390637665987
400,0.2820449006557465,0.2507189640402794,0.33108876630663875,0.10697656400501727
450,0.28329390510916713,0.2481008492410183,0.3284943899512291,0.10782812647521496
