step,lif1,lif2,lif3,lif4
0,0.26364811897277834,0.1890143513865769,0.14648063205415382,0.15186718995159026
50,0.28254224196076394,0.271883173584938,0.3129300154745579,0.12909375362098216
100,0.27974618822336195,0.26537496969103813,0.3166567353159189,0.11677343934774398
150,0.2808357076346874,0.25783207327127455,0.316611889898777,0.11442187659442424
200,0.2810481902956962,0.2558615420758724,0.3213115794211626,0.1108906266093254
250,0.28037796363234524,0.2535429640114308,0.32149470411241055,0.10881250128149986
300,0.282026040405035,0.25323031589388845,0.32630282938480376,0.10792968891561032
350,0.2824123664200306,0.24732663124799728,0.32192376524209976,0.10813281446695326
400,0.27681009903550147,0.24848854497075085,0.3268168899416923,0.10674218930304051
450,0.28605933412909507,0.2491681356728077,0.3282234539091587,0.10852343879640103
