step,lif1,lif2,lif3,lif4
0,0.26362544596195225,0.18894718799740076,0.1462511006568093,0.15273437768220902
50,0.2821100807189942,0.27487489655613895,0.31767610885202885,0.13107031501829627
100,0.2812553434073925,0.27122142985463144,0.3226211102306843,0.11826562710106374
150,0.28014313459396367,0.26431310459971435,0.32336751617491244,0.11568750128149988
200,0.28068542554974557,0.25965597525238987,0.3266904835402966,0.10964062653481961
250,0.281163954436779,0.2566299256682396,0.3276148588210344,0.11071875110268592
300,0.2797401465475559,0.25385087221860886,0.329985952526331,0.1090156265348196
350,0.2807788969576359,0.25343151256442065,0.3315415787696839,0.10900000169873236
400,0.2809366877377033,0.25288663968443875,0.332033922970295,0.10942187659442423
450,0.28011838838458064,0.2504440382122993,0.3360757976770401,0.10707812614738943
