step,lif1,lif2,lif3,lif4
0,0.2631317609548569,0.188933565299958,0.14631547618686452,0.1528515647351742
50,0.2832224987447262,0.27792213708162306,0.3187342340499163,0.1294765657186508
100,0.2776411129534245,0.2701172554492951,0.32099782831966883,0.1181171890348196
150,0.2798977734148502,0.2607932806015015,0.32066189020872116,0.11428125165402889
200,0.2801241661608219,0.259226728528738,0.3245809519290924,0.11101562671363355
250,0.28053937479853625,0.2535169869661331,0.3245976724475622,0.11038281388580798
300,0.28210654005408287,0.2522692818939686,0.3266128278523684,0.10948437660932539
350,0.2802992552518845,0.25165848985314365,0.3296114221215248,0.10650781407952307
400,0.2811425168812275,0.249640032351017,0.32964814007282256,0.10730468884110451
450,0.28090800657868387,0.24763410106301306,0.3296728280186653,0.10775781370699404
