step,lif1,lif2,lif3,lif4
0,0.17662486873567104,0.08723815724246378,0.04558828324312344,0.0038203125493600962
50,0.17547563068568706,0.07061999344489323,0.0368682829660247,6.250000151339919e-05
100,0.17479723144322631,0.06182968629448623,0.032053595217730615,0.0
150,0.17561701543629168,0.063909544486919,0.033440626624069415,0.0
200,0.17582645379006862,0.06428168837464908,0.0341748453656328,0.0
250,0.1747448094561696,0.06253840174338167,0.03331843905878486,4.687500069849194e-05
300,0.17447104725986723,0.06264367541893989,0.03337234539940255,0.00018750000337604435
350,0.17425243183970454,0.05810388047210381,0.031098438948101832,0.0
400,0.17454492591321466,0.05620405119620046,0.029833282735926326,0.0
450,0.17416129354387525,0.05613806018735886,0.02997437650963548,0.0
