step,lif1,lif2,lif3,lif4
0,0.26352451503276825,0.18899293925613167,0.14628641289731606,0.15171875225380063
50,0.2841580253839493,0.28079362004995345,0.3177520450949669,0.13029687747359278
100,0.2785528230667114,0.27319052174687386,0.3224659530818462,0.11991406410932541
150,0.28328278914093974,0.2612889835238456,0.31801329568028447,0.11701562739908695
200,0.282351102232933,0.2647437681257725,0.32781532742083075,0.11037500165402889
250,0.282099623978138,0.26057330951094626,0.32811095193028456,0.10916406393051148
300,0.279575459510088,0.2536230902373791,0.3259215772897005,0.10993750125169754
350,0.28326825633645053,0.2517498472332954,0.3263122034817934,0.10870312660932539
400,0.2827634027600288,0.2523386171460152,0.33078142173588276,0.1085625021159649
450,0.28127354726195336,0.25037435933947566,0.3321362642943859,0.10672656394541265
