step,lif1,lif2,lif3,lif4
0,0.26383087694644924,0.18920316902920606,0.1462825063453056,0.1519531272724271
50,0.28301189437508584,0.28252028182148936,0.32399126507341863,0.12379687778651713
100,0.2816993275284767,0.2692484554648399,0.324297516644001,0.1178125011920929
150,0.2816139179468155,0.26521056458354,0.32582892112433914,0.11271093949675562
200,0.28145079314708715,0.2630985291302204,0.32879611037671563,0.10964843876659869
250,0.27874144807457923,0.2599436712265014,0.3286729852110148,0.11052343882620334
300,0.2790485771000385,0.2532691097259522,0.3299107977747917,0.10928906396031379
350,0.2817616775631905,0.25649994686245914,0.3310989221185446,0.10957031346857546
400,0.2808445987105369,0.25182733878493313,0.3310232958942652,0.10860156387090683
450,0.28060295239090915,0.250731000751257,0.33298954695463184,0.10656250171363353
