step,lif1,lif2,lif3,lif4
0,0.26286645427346234,0.18874074270948765,0.14626078824338037,0.15135156501084565
50,0.2820210231840611,0.2765283870697022,0.3202540780603886,0.12711718991398813
100,0.2783514134585857,0.26915824577212333,0.32326626569032674,0.11667968951165678
150,0.27927388474345205,0.26017328575253484,0.32044579565525055,0.11474218897521496
200,0.2792222225666046,0.2582808542251587,0.32419782906770706,0.11152343943715096
250,0.28013959527015686,0.2573579528927803,0.3271393898129463,0.10945312649011614
300,0.28039230749011035,0.2550103949010373,0.32895673446357254,0.10889062665402889
350,0.2821566644310951,0.2508429630100727,0.33072986006736754,0.10723437674343587
400,0.28350709438323973,0.25093969166278834,0.33092486031353474,0.10666406407952309
450,0.28215660899877554,0.2480539245903492,0.33048954859375956,0.10811718925833702
