step,lif1,lif2,lif3,lif4
0,0.2637443029880524,0.18897355522960424,0.14646125642859262,0.15310937697824556
50,0.2829170335829258,0.2773133720457554,0.31603876426815986,0.1305468774586916
100,0.2793199336528778,0.2678929382562637,0.3209476725757122,0.11630468882620335
150,0.2827862413227558,0.2643412779271602,0.3215695461630821,0.11231250189244746
200,0.2822438292205334,0.2593346351385116,0.32252142176032067,0.11171093866229057
250,0.28248058333992965,0.2570288513600827,0.32498829632997517,0.10914843887090683
300,0.2790262296795845,0.25366593584418295,0.32407517120242124,0.108898438885808
350,0.2815140724182129,0.2527127383649349,0.32582188941538337,0.10779687635600568
400,0.27975430607795715,0.25418742209672923,0.3295968896150589,0.10827343940734861
450,0.2799517557024956,0.24944825991988187,0.3268389206379652,0.10694531381130219
