step,AhistW_00,AhistW_01,AhistW_02,AhistW_03,AhistW_04,AhistW_05,AhistW_06,AhistW_07,AhistW_08,AhistW_09,AhistW_10,AhistW_11,AhistW_12,AhistW_13,AhistW_14,AhistW_15,AhistW_16,AhistW_17,AhistW_18,AhistW_19,Ahist_00,Ahist_01,Ahist_02,Ahist_03,Ahist_04,Ahist_05,Ahist_06,Ahist_07,Ahist_08,Ahist_09,Ahist_10,Ahist_11,Ahist_12,Ahist_13,Ahist_14,Ahist_15,Ahist_16,Ahist_17,Ahist_18,Ahist_19,Q_conv1,Q_conv2,Q_fc1,Q_fc2,S_conv1,S_conv2,S_fc1,S_fc2,absmu_median_conv1,absmu_median_conv2,absmu_median_fc1,absmu_median_fc2,absmu_q25_conv1,absmu_q25_conv2,absmu_q25_fc1,absmu_q25_fc2,absmu_q75_conv1,absmu_q75_conv2,absmu_q75_fc1,absmu_q75_fc2,consensus_Q,consensus_S,cos_max,cos_mean,cos_min,cv_median,dispersion_N,fr_lif1,fr_lif2,fr_lif3,fr_lif4,norm_0,norm_1,norm_2,norm_3,norm_4,norm_5,norm_6,norm_7,norm_8,norm_9
0,0.0027198391035199165,0.0,0.0,0.0,0.010202890262007713,0.0,0.0,0.033122580498456955,0.0,0.0,0.0,0.0,0.07360836863517761,0.0,0.0,0.0,0.18295539915561676,0.0,0.0,0.6973909139633179,0.0742286816239357,0.0,0.0,0.0,0.141346275806427,0.0,0.0,0.14586542546749115,0.0,0.0,0.0,0.0,0.15854980051517487,0.0,0.0,0.0,0.18795157968997955,0.0,0.0,0.2920582592487335,0.6346153616905212,0.6497804522514343,0.5960249900817871,0.4261476993560791,0.9670207500457764,0.9665782451629639,0.9538953900337219,0.8998007774353027,0.0002815632033161819,0.00010851633851416409,1.4756533346371725e-05,2.3149161279434338e-05,0.00011437470675446093,4.1403774957871065e-05,2.9045818337181117e-06,1.0869248399103526e-06,0.00048614421393722296,0.00022407124924939126,4.92182734888047e-05,0.00011626318155322224,0.5972209572792053,0.9539557695388794,0.7979878783226013,0.6128145456314087,0.31068000197410583,0.9845861196517944,0.11069799214601517,0.175810164809227,0.08715292765343294,0.04546375248464756,0.0036406250693835317,0.06206032261252403,0.06938380002975464,0.0781124085187912,0.07154981791973114,0.08919809758663177,0.07834769785404205,0.08383292704820633,0.06747167557477951,0.08644159138202667,0.083006851375103
1,0.0013308735797181726,0.0,0.0,0.0,0.0055879708379507065,0.0,0.0,0.016607189550995827,0.0,0.0,0.0,0.0,0.04862586408853531,0.0,0.0,0.0,0.1668338030576706,0.0,0.0,0.7610142827033997,0.057252801954746246,0.0,0.0,0.0,0.10975156724452972,0.0,0.0,0.11770860850811005,0.0,0.0,0.0,0.0,0.13699311017990112,0.0,0.0,0.0,0.19269980490207672,0.0,0.0,0.38559409976005554,0.7615384459495544,0.7242315411567688,0.6728589534759521,0.5025947690010071,0.9912744164466858,0.983138382434845,0.973842978477478,0.9611551761627197,0.0005973539082333446,0.00020367158867884427,2.770674109342508e-05,4.4380867620930076e-05,0.0002455261710565537,7.644791185157374e-05,5.41519057151163e-06,2.1657465367752593e-06,0.000954069837462157,0.0004125900741200894,9.174509614240378e-05,0.00021435946109704673,0.6739723682403564,0.9764757752418518,0.9084696769714355,0.7076258659362793,0.2473808377981186,0.7931523323059082,0.1185954213142395,0.17747226100414992,0.08779557861382273,0.04578156468458473,0.004109375034458936,0.10923852026462555,0.12276487797498703,0.16862748563289642,0.12996307015419006,0.13095800578594208,0.12510985136032104,0.14439408481121063,0.12205412238836288,0.14385555684566498,0.14613568782806396
2,0.0007471400895155966,0.0,0.0,0.0,0.0033663827925920486,0.0,0.0,0.01039938721805811,0.0,0.0,0.0,0.0,0.027304939925670624,0.0,0.0,0.0,0.1027030199766159,0.0,0.0,0.8554791212081909,0.04798239842057228,0.0,0.0,0.0,0.09397564828395844,0.0,0.0,0.10079173743724823,0.0,0.0,0.0,0.0,0.11912820488214493,0.0,0.0,0.0,0.17029422521591187,0.0,0.0,0.46782776713371277,0.8096153736114502,0.7623153924942017,0.715468168258667,0.5345309376716614,0.9922986030578613,0.9897739291191101,0.9845770001411438,0.9716743230819702,0.0008614547550678253,0.00029194739181548357,3.997892054030672e-05,6.210178980836645e-05,0.00035773421404883265,0.00010902572830673307,7.775706762913615e-06,2.818536586346454e-06,0.0014026763383299112,0.0005993145168758929,0.00013342188321985304,0.00030737591441720724,0.7162011861801147,0.9854885339736938,0.9183605909347534,0.7787415385246277,0.5249646306037903,0.6615231037139893,0.06248733773827553,0.17810023099184039,0.08859277132367424,0.046527658710256214,0.005507812627474777,0.1696968525648117,0.17841127514839172,0.2038273811340332,0.1837165355682373,0.18568331003189087,0.18156105279922485,0.19924582540988922,0.1776231825351715,0.2073458731174469,0.18307168781757355
3,0.0007212550844997168,0.0,0.0,0.0,0.0034230826422572136,0.0,0.0,0.01110721006989479,0.0,0.0,0.0,0.0,0.02418280579149723,0.0,0.0,0.0,0.0795620009303093,0.0,0.0,0.8810036778450012,0.04706296697258949,0.0,0.0,0.0,0.09040708839893341,0.0,0.0,0.09730163216590881,0.0,0.0,0.0,0.0,0.1104668378829956,0.0,0.0,0.0,0.15265370905399323,0.0,0.0,0.5021077394485474,0.8500000238418579,0.7788423299789429,0.7241148948669434,0.5610778331756592,0.997525155544281,0.9913069605827332,0.983330488204956,0.9620306491851807,0.0012194245355203748,0.00038348589441739023,5.200284795137122e-05,7.843709317967296e-05,0.0005477131344377995,0.0001413269928889349,1.0058112820843235e-05,3.823889073828468e-06,0.0019031143747270107,0.0007879515760578215,0.0001726199989207089,0.0003974741557613015,0.7255521416664124,0.9847506880760193,0.9149448871612549,0.7983134388923645,0.6161361336708069,0.6133490800857544,0.07341206073760986,0.17697585493326187,0.08918825448590724,0.04689250224037096,0.007796875186613761,0.21086552739143372,0.26305362582206726,0.25739872455596924,0.23767048120498657,0.23611648380756378,0.22331231832504272,0.25400015711784363,0.2169322967529297,0.2533591389656067,0.25562775135040283
4,0.0004902876680716872,0.0,0.0,0.0,0.0027702858205884695,0.0,0.0,0.007469658739864826,0.0,0.0,0.0,0.0,0.019783232361078262,0.0,0.0,0.0,0.06194222718477249,0.0,0.0,0.9075442552566528,0.04511043056845665,0.0,0.0,0.0,0.08328774571418762,0.0,0.0,0.08946381509304047,0.0,0.0,0.0,0.0,0.1032787635922432,0.0,0.0,0.0,0.14297017455101013,0.0,0.0,0.5358890891075134,0.8615384697914124,0.802115797996521,0.7410861849784851,0.5842314958572388,0.9975104928016663,0.9936266541481018,0.9870057702064514,0.9817377328872681,0.0015162586933001876,0.0004590218886733055,6.27054541837424e-05,9.528873488306999e-05,0.0007229286711663008,0.0001714993268251419,1.2171227353974245e-05,4.4374824028636795e-06,0.002353495452553034,0.0009477583225816488,0.0002075015800073743,0.0005027306615374982,0.7429549098014832,0.9892712235450745,0.9291508793830872,0.8304677605628967,0.6532042026519775,0.5607991814613342,0.04968436062335968,0.1773171906173229,0.09133735177505513,0.048207033360376954,0.011867187690804713,0.26230543851852417,0.29347512125968933,0.2854743003845215,0.2766048014163971,0.2812519967556,0.28030461072921753,0.2958861291408539,0.26048433780670166,0.3072753846645355,0.29466983675956726
5,0.00035968751762993634,0.0,0.0,0.0,0.0017476973589509726,0.0,0.0,0.005318159703165293,0.0,0.0,0.0,0.0,0.01425539143383503,0.0,0.0,0.0,0.03610587120056152,0.0,0.0,0.942213237285614,0.04119233414530754,0.0,0.0,0.0,0.07688147574663162,0.0,0.0,0.08204848319292068,0.0,0.0,0.0,0.0,0.0938076302409172,0.0,0.0,0.0,0.1260131150484085,0.0,0.0,0.5800569653511047,0.8769230842590332,0.8262674808502197,0.7595181465148926,0.598802387714386,0.9985399842262268,0.9955246448516846,0.9905022978782654,0.9899438619613647,0.001846960512921214,0.0005414016777649522,7.310450018849224e-05,0.00011383576202206314,0.0009490413940511644,0.00020095308718737215,1.4137052858131938e-05,5.451226115837926e-06,0.002926548710092902,0.001107231481000781,0.00024158688029274344,0.0005993620143271983,0.761670708656311,0.992576003074646,0.9378605484962463,0.8704506158828735,0.7587988376617432,0.49902716279029846,0.05372803285717964,0.17847980104386804,0.09451252206401478,0.05012375260936096,0.016242187774623745,0.297787606716156,0.34553784132003784,0.3185691237449646,0.3030424416065216,0.33211952447891235,0.30036261677742004,0.346293568611145,0.31220555305480957,0.33607548475265503,0.327004998922348
6,0.00030972485546953976,0.0,0.0,0.0,0.0015742435352876782,0.0,0.0,0.005196724086999893,0.0,0.0,0.0,0.0,0.012169902212917805,0.0,0.0,0.0,0.03315010294318199,0.0,0.0,0.9475993514060974,0.03894674777984619,0.0,0.0,0.0,0.07233314961194992,0.0,0.0,0.07900361716747284,0.0,0.0,0.0,0.0,0.09019246697425842,0.0,0.0,0.0,0.12346932291984558,0.0,0.0,0.5960546731948853,0.9076923131942749,0.8366467356681824,0.7692959308624268,0.6129740476608276,0.9992798566818237,0.9960954189300537,0.9912934899330139,0.9857795834541321,0.002215341664850712,0.0006232681917026639,8.595937106292695e-05,0.00013883273641113192,0.001160421408712864,0.0002319604391232133,1.6456571756862104e-05,6.640519131906331e-06,0.003841117024421692,0.0012868482153862715,0.00028240939718671143,0.0007058298215270042,0.7715598344802856,0.9929205179214478,0.9376254081726074,0.8796765804290771,0.791879415512085,0.4761541187763214,0.04009884595870972,0.17868563182651995,0.09808205377437842,0.05256953366100788,0.021367187914438545,0.3581840693950653,0.3896218538284302,0.35941147804260254,0.367087721824646,0.38463687896728516,0.366122841835022,0.40932193398475647,0.3654755651950836,0.37479469180107117,0.37109968066215515
7,0.0003056143468711525,0.0,0.0,0.0,0.0015357091324403882,0.0,0.0,0.004698287229984999,0.0,0.0,0.0,0.0,0.011081747710704803,0.0,0.0,0.0,0.03279638662934303,0.0,0.0,0.9495823383331299,0.03682845085859299,0.0,0.0,0.0,0.07121334969997406,0.0,0.0,0.07597875595092773,0.0,0.0,0.0,0.0,0.08763428777456284,0.0,0.0,0.0,0.12128174304962158,0.0,0.0,0.6070634126663208,0.9230769276618958,0.8409979939460754,0.7755355834960938,0.6225548982620239,0.9992325305938721,0.9963799715042114,0.9917083978652954,0.9873747825622559,0.0025770727079361677,0.0007085587130859494,9.748159209266305e-05,0.00016059662448242307,0.0012916026171296835,0.00026384362718090415,1.865274134615902e-05,7.666327292099595e-06,0.0046261269599199295,0.001475091790780425,0.0003222980594728142,0.0008297035237774253,0.7777396440505981,0.9934618473052979,0.940824031829834,0.8850033283233643,0.7783856987953186,0.4627073109149933,0.052329037338495255,0.17983404319733381,0.10420195116537796,0.05607312744017691,0.02584375040547457,0.3829634487628937,0.4274103045463562,0.43179914355278015,0.41675376892089844,0.4613240659236908,0.4041057527065277,0.44558295607566833,0.43204689025878906,0.44735434651374817,0.4063836932182312
8,0.00027176615549251437,0.0,0.0,0.0,0.0013086023973301053,0.0,0.0,0.004482541233301163,0.0,0.0,0.0,0.0,0.009466076269745827,0.0,0.0,0.0,0.029763417318463326,0.0,0.0,0.9547076225280762,0.03483027592301369,0.0,0.0,0.0,0.06909606605768204,0.0,0.0,0.07346110790967941,0.0,0.0,0.0,0.0,0.08603552728891373,0.0,0.0,0.0,0.12125510722398758,0.0,0.0,0.615321934223175,0.942307710647583,0.8494211435317993,0.7819526195526123,0.6283432841300964,0.99974524974823,0.9974199533462524,0.9928497672080994,0.9795547127723694,0.003382218535989523,0.000819673587102443,0.00011244309280300513,0.00017897950601764023,0.0016607368597760797,0.0002995358081534505,2.1337007638067007e-05,9.146067895926535e-06,0.005994263105094433,0.001751308562234044,0.0003723615373019129,0.0009333480847999454,0.7842813730239868,0.9939383864402771,0.9464316964149475,0.8931782245635986,0.8284327983856201,0.44946447014808655,0.0649673268198967,0.18089271154254677,0.11164965590665814,0.06017578395285454,0.032835937980562446,0.45048627257347107,0.5432561635971069,0.4997066259384155,0.4734061062335968,0.5127183794975281,0.46072646975517273,0.5550243258476257,0.5103083848953247,0.5111520290374756,0.4768363833427429
9,0.000258920801570639,0.0,0.0,0.0,0.0011107943719252944,0.0,0.0,0.0034426783677190542,0.0,0.0,0.0,0.0,0.009734315797686577,0.0,0.0,0.0,0.02822399139404297,0.0,0.0,0.9572293162345886,0.034166350960731506,0.0,0.0,0.0,0.06899853050708771,0.0,0.0,0.07183438539505005,0.0,0.0,0.0,0.0,0.08500277251005173,0.0,0.0,0.0,0.12028451263904572,0.0,0.0,0.6197134256362915,0.932692289352417,0.8536127805709839,0.7850812077522278,0.6403193473815918,0.9996601343154907,0.9976781606674194,0.9931749701499939,0.9908982515335083,0.004009706899523735,0.0009000467834994197,0.00012651389988604933,0.0002064791915472597,0.0018518430879339576,0.0003306679427623749,2.37579079112038e-05,9.650418178352993e-06,0.00714265089482069,0.001961778150871396,0.00041932909516617656,0.0011526183225214481,0.7875592112541199,0.9951885938644409,0.946149468421936,0.8995682001113892,0.8098610639572144,0.44085565209388733,0.05721547082066536,0.18277451965957878,0.12302150545816404,0.06638719040776778,0.044437500707572325,0.5177772641181946,0.6133134961128235,0.5330674648284912,0.5456445813179016,0.5619364380836487,0.5170072913169861,0.5990678668022156,0.5766544938087463,0.5864270329475403,0.5417311787605286
