step,lif1,lif2,lif3,lif4
0,0.22155134350061417,0.12900146185420452,0.08306265989667735,0.045578125686733986
50,0.2628062874078751,0.29815377742052074,0.30411751553416255,0.13349219039082527
100,0.2519196911156178,0.2923157161474228,0.3143962642550468,0.11963281445205212
150,0.2531257109344005,0.2825388611853123,0.31478454597294336,0.11513281427323818
200,0.2507657535374165,0.27682269871234894,0.3175584529340267,0.1120234388113022
250,0.2539375995099545,0.2732487247884273,0.31853329628705984,0.10960937656462193
300,0.2559156759083271,0.27303529635071755,0.3217351718991995,0.10934375189244747
350,0.2579524673521519,0.26563463777303703,0.3195226719230414,0.10829687654972078
400,0.25613752454519273,0.2643196232616901,0.3233068928122521,0.10732812650501729
450,0.2567051927745342,0.264760418087244,0.32374829612672335,0.10909375168383122
