step,CV_eff,CV_eff_act,CV_eff_conv1,CV_eff_conv2,CV_eff_fc1,CV_eff_fc2,N,Pi,Pi_conv1,Pi_conv2,Pi_fc1,Pi_fc2,absmu_med_conv1,absmu_med_conv2,absmu_med_fc1,absmu_med_fc2,cos_max,cos_mean,cos_min,fr_lif1,fr_lif2,fr_lif3,fr_lif4,g_CV_eff,g_CV_eff_act,g_CV_eff_conv1,g_CV_eff_conv2,g_CV_eff_fc1,g_CV_eff_fc2,g_N,g_Pi,g_Pi_conv1,g_Pi_conv2,g_Pi_fc1,g_Pi_fc2,g_absmu_med_conv1,g_absmu_med_conv2,g_absmu_med_fc1,g_absmu_med_fc2,g_cos_max,g_cos_mean,g_cos_min,g_norm_0,g_norm_1,g_norm_2,g_norm_3,g_norm_4,g_norm_5,g_norm_6,g_norm_7,g_norm_8,g_norm_9,g_scale,g_sigma_H,norm_0,norm_1,norm_2,norm_3,norm_4,norm_5,norm_6,norm_7,norm_8,norm_9,scale,sigma_H
0,2.4088189601898193,2.4084678883557755,1.7747191190719604,1.9753437042236328,2.428253173828125,2.5989809036254883,0.23718799650669098,0.9998264908790588,0.999029815196991,0.9996289610862732,0.9998443126678467,0.9999148845672607,0.0006755634094588459,0.0005427584401331842,0.00012098201841581613,0.000583301589358598,0.4138234853744507,0.05906707048416138,-0.3388862609863281,0.32361133620142934,0.2764712832123041,0.2493856368213892,0.41025000604800876,2.4088189601898193,2.4084678876576873,1.77471923828125,1.9753437042236328,2.428253173828125,2.5989809036254883,0.23718802630901337,0.9998263716697693,0.9990298748016357,0.9996289610862732,0.9998442530632019,0.9999148845672607,0.006755633745342493,0.005427584983408451,0.0012098201550543308,0.005833015311509371,0.4138234555721283,0.059067074209451675,-0.3388862609863281,6.414670944213867,7.035901069641113,13.69737434387207,10.534353256225586,10.438631057739258,9.65992259979248,6.59364652633667,11.672826766967773,10.533350944519043,12.0870943069458,9.866777420043945,9.365547180175781,0.6414670944213867,0.7035900950431824,1.3697373867034912,1.0534353256225586,1.04386305809021,0.965992271900177,0.659364640712738,1.1672827005386353,1.0533350706100464,1.2087093591690063,0.9866777658462524,0.9365547299385071
1,3.296358585357666,3.2959216117143755,1.7802574634552002,2.540300130844116,3.332034111022949,3.7329792976379395,0.1414223462343216,0.9998413324356079,0.9988928437232971,0.9996945261955261,0.9998476505279541,0.9999659657478333,0.0014629270881414413,0.00086290790932253,0.00020882804528810084,0.0009409134509041905,0.3035098612308502,-0.014836514368653297,-0.16786423325538635,0.32388082042336463,0.2730557309836149,0.24516954317688944,0.3526171924872324,3.154276132583618,3.153756551944522,1.7806591987609863,2.5146775245666504,3.1448075771331787,3.6428511142730713,0.1877143681049347,0.9997958540916443,0.9998205900192261,0.9996411800384521,0.9998070597648621,0.9998920559883118,0.008525648154318333,0.0050921752117574215,0.001207981607876718,0.005121821071952581,0.31480321288108826,-0.016127122566103935,-0.22756913304328918,14.86622142791748,7.861328125,9.684770584106445,8.399142265319824,9.97204875946045,11.164443969726562,12.693591117858887,11.540653228759766,11.631231307983398,13.408866882324219,11.122230529785156,10.787358283996582,2.0065126419067383,1.3232784271240234,2.1552557945251465,1.6941397190093994,1.8953468799591064,1.9345664978027344,1.7749550342559814,2.149449110031128,2.069086790084839,2.349778413772583,1.935236930847168,1.8703243732452393
2,3.819091558456421,3.8184122111251377,1.7489289045333862,2.7141706943511963,3.869072198867798,4.691736698150635,0.11667805910110474,0.9998074769973755,0.9995614290237427,0.9995680451393127,0.9998473525047302,0.9999712109565735,0.0018769953167065978,0.0012322079855948687,0.00027971831150352955,0.0012297200737521052,0.2708682715892792,-0.0374540351331234,-0.2494945079088211,0.3233174455165863,0.2694676206260919,0.24165126062929634,0.35978906758711676,2.327995777130127,2.3276988837404744,1.6025311946868896,2.045032262802124,2.3255369663238525,2.4980554580688477,0.17861920595169067,0.9998537302017212,0.9997621774673462,0.9995787739753723,0.999867856502533,0.9999889135360718,0.009127898141741753,0.00681508332490921,0.0014561115531250834,0.006428288761526346,0.39805176854133606,0.05410860478878021,-0.3575214147567749,13.058517456054688,13.47280502319336,10.139108657836914,9.81430435180664,6.917425155639648,12.585490226745605,14.263640403747559,11.998675346374512,12.939956665039062,13.10698127746582,11.829690933227539,11.041360855102539,3.01597261428833,2.445014238357544,2.8111743927001953,2.399746894836426,2.227220058441162,2.8752660751342773,2.900456190109253,3.0190186500549316,3.0598671436309814,3.3312339782714844,2.808497190475464,2.735334634780884
3,4.017449855804443,4.016775303848079,1.8178237676620483,2.8297276496887207,4.107264995574951,4.833410263061523,0.13736340403556824,0.9998073577880859,0.9994341731071472,0.9996530413627625,0.9998243451118469,0.9999411106109619,0.0022634605411440134,0.001415518461726606,0.0003260099038016051,0.0016072901198640466,0.23424838483333588,-0.047153495252132416,-0.2626478970050812,0.32213716104626655,0.2664126895368099,0.24014719888567923,0.39829687948804343,2.125760078430176,2.1255743483440837,1.7514891624450684,1.8807090520858765,2.144397020339966,2.207770824432373,0.2858891487121582,0.9998315572738647,0.9998888969421387,0.9997581839561462,0.999862551689148,0.9998040795326233,0.006647496018558741,0.005300236400216818,0.0012238710187375546,0.006063704378902912,0.3608347177505493,0.08541601896286011,-0.23163415491580963,9.963338851928711,12.967272758483887,15.283133506774902,9.368192672729492,6.901663303375244,11.428827285766602,4.5122151374816895,12.836203575134277,9.164620399475098,11.04235553741455,10.346781730651855,9.737668991088867,3.628868818283081,3.4226861000061035,3.988220691680908,2.964892864227295,2.57600736618042,3.6172945499420166,2.831637144088745,3.893998622894287,3.516324758529663,4.002425670623779,3.4442355632781982,3.373636245727539
4,4.071369171142578,4.070731349202666,1.9368690252304077,2.9991369247436523,4.122929096221924,4.814543724060059,0.13998568058013916,0.999821126461029,0.9999276399612427,0.9997235536575317,0.9998087286949158,0.9999436140060425,0.0022424173075705767,0.0014786114916205406,0.00037203062674961984,0.0018436488462612033,0.16758427023887634,-0.04985307529568672,-0.24109922349452972,0.3240930645167827,0.26014730855822565,0.2396484491229057,0.3429921924788505,1.677524447441101,1.6773643917141747,1.4622581005096436,1.6004689931869507,1.6589316129684448,1.7582197189331055,0.343899667263031,0.9998713135719299,0.9998249411582947,0.9997008442878723,0.9998769760131836,0.9999474287033081,0.0062542930245399475,0.006222869735211134,0.001161809777840972,0.00641080504283309,0.5269963145256042,0.2071857452392578,-0.016008824110031128,5.317264556884766,4.975301265716553,13.969521522521973,9.478803634643555,12.862565040588379,11.5660982131958,7.292740821838379,10.935840606689453,9.305229187011719,5.157386302947998,9.086074829101562,8.253203392028809,3.4976274967193604,3.2994370460510254,4.877400875091553,3.5199615955352783,3.4698684215545654,4.302685737609863,3.1118006706237793,4.4766998291015625,3.9523773193359375,3.915525436401367,3.8423385620117188,3.767814874649048
5,4.520402431488037,4.519572631087176,1.9365490674972534,3.299349784851074,4.626370906829834,5.281999111175537,0.12156138569116592,0.9997779726982117,0.9993969202041626,0.9996417164802551,0.9997684955596924,0.999949038028717,0.0024650567211210728,0.0015114657580852509,0.00036867239396087825,0.0019441231852397323,0.2013002336025238,-0.05659720301628113,-0.22098827362060547,0.3237145045399666,0.2543891543895006,0.2385582938045263,0.2468906290736049,1.8473081588745117,1.84717454370029,1.6091820001602173,1.7958704233169556,1.801976203918457,1.971785545349121,0.35097381472587585,0.9998895525932312,0.9998713135719299,0.9996731877326965,0.9998976588249207,0.9999774694442749,0.006518588401377201,0.006198029033839703,0.0011135697131976485,0.005694735795259476,0.5989705324172974,0.15714287757873535,-0.32586944103240967,5.976984977722168,5.061479091644287,5.790234088897705,11.919465065002441,11.095558166503906,7.936662673950195,14.21217155456543,7.838104724884033,14.365263938903809,12.81198501586914,9.700791358947754,9.041218757629395,3.5309953689575195,3.190072536468506,4.72178840637207,4.191330432891846,4.114512920379639,4.500069618225098,4.104203701019287,4.702510833740234,4.836540699005127,4.645771026611328,4.253779888153076,4.1839399337768555
6,4.601618766784668,4.600848896517177,1.935561180114746,3.4608917236328125,4.703397274017334,5.258309364318848,0.13093800842761993,0.9998024106025696,0.9998397827148438,0.9997196793556213,0.999789834022522,0.9999037981033325,0.0027282375376671553,0.0015643961960449815,0.0003823447914328426,0.0020560198463499546,0.1946721225976944,-0.05807061865925789,-0.1946582943201065,0.324411689043045,0.24971925742924217,0.23755032278597357,0.16796094090910632,1.8614568710327148,1.8613145304459084,1.4440405368804932,1.622061848640442,1.885195255279541,1.9516545534133911,0.2780120074748993,0.9998990893363953,0.999932587146759,0.9997756481170654,0.9998989701271057,0.9999744296073914,0.007031109184026718,0.005612130742520094,0.0009935187408700585,0.0043418616987764835,0.5900800824165344,0.13593816757202148,-0.2876015603542328,8.50440502166748,5.5975117683410645,4.749212741851807,7.049107551574707,6.204133987426758,10.54180908203125,11.141050338745117,6.241936206817627,9.832852363586426,10.547588348388672,8.040961265563965,7.352170467376709,3.8920369148254395,3.2116737365722656,4.551408290863037,4.189309120178223,4.180261135101318,4.96412467956543,4.709451198577881,4.7631635665893555,5.210297107696533,5.116285800933838,4.478801250457764,4.41400671005249
7,5.132978916168213,5.131678312644035,1.9129160642623901,3.7119181156158447,5.336760520935059,5.892702102661133,0.1451379656791687,0.9997262358665466,0.9994891881942749,0.9996527433395386,0.9997572302818298,0.9997375011444092,0.0031698462553322315,0.0015169825637713075,0.0003722712572198361,0.0020563770085573196,0.1936858594417572,-0.06641887873411179,-0.2185259312391281,0.32309040665626526,0.2510074640065431,0.24206579364836217,0.16676562796346844,1.9383575916290283,1.9381031023277504,1.5170705318450928,1.8894131183624268,1.8928351402282715,2.0635581016540527,0.3029303550720215,0.9998296499252319,0.9995940923690796,0.9996345043182373,0.9998584389686584,0.9998704791069031,0.007235754281282425,0.0052788713946938515,0.0009915357222780585,0.004461114760488272,0.49323582649230957,0.12802289426326752,-0.5072028636932373,10.49893856048584,5.5856170654296875,8.517478942871094,8.574349403381348,7.903575897216797,11.064864158630371,3.2077383995056152,7.446312427520752,12.568718910217285,9.488276481628418,8.485587120056152,7.87959098815918,4.357685565948486,3.2558979988098145,4.763459205627441,4.476229667663574,4.3926215171813965,5.40819787979126,4.4068732261657715,4.891947269439697,5.795344352722168,5.41650390625,4.716475963592529,4.677946090698242
8,5.032227993011475,5.031271249613799,1.8777332305908203,3.7088730335235596,5.2065558433532715,5.748438358306885,0.15826722979545593,0.9997822642326355,0.9997384548187256,0.999644935131073,0.9997749328613281,0.9999293088912964,0.0032328322995454073,0.0015514822443947196,0.00038661903818137944,0.0020934089552611113,0.19619983434677124,-0.0641973689198494,-0.2542513608932495,0.3236527395248413,0.25300900451838965,0.24887641705572605,0.18968750309199095,1.644205093383789,1.644111295670237,1.5167591571807861,1.733712911605835,1.5979984998703003,1.7027091979980469,0.3608197569847107,0.9999119639396667,0.9985085725784302,0.999845564365387,0.9999071359634399,0.9999654293060303,0.005069548264145851,0.004179594572633505,0.0008808892453089356,0.003982872702181339,0.5427380204200745,0.2253868579864502,-0.2807554304599762,6.156780242919922,3.9386696815490723,10.004451751708984,7.810676574707031,5.557084083557129,8.783034324645996,3.3714048862457275,5.096866130828857,8.542227745056152,3.4893248081207275,6.275052070617676,5.699651718139648,4.414706230163574,3.1858367919921875,5.184614658355713,4.689532279968262,4.378109455108643,5.6205549240112305,4.070517063140869,4.796863555908203,5.9377055168151855,5.053699493408203,4.733213901519775,4.700222015380859
9,5.187488555908203,5.1863831832239375,1.8376470804214478,3.7904891967773438,5.395158767700195,5.918349742889404,0.16928911209106445,0.999755322933197,0.9996838569641113,0.9996333718299866,0.9997905492782593,0.9997933506965637,0.0032653361558914185,0.0014854418113827705,0.0003743465058505535,0.0021198054309934378,0.20858509838581085,-0.06375473737716675,-0.27029040455818176,0.3232994036376476,0.2534276326745749,0.25418329291045666,0.18194531502202152,1.867097020149231,1.8669357908816528,1.6212681531906128,1.7212655544281006,1.8679001331329346,1.941341519355774,0.2731243073940277,0.9998841285705566,0.9998945593833923,0.9997245073318481,0.9998787045478821,0.9999797344207764,0.004767547827214003,0.0037924540229141712,0.0006717945798300207,0.0038189024198800325,0.7290178537368774,0.19140413403511047,-0.3271888196468353,3.127034902572632,3.5690102577209473,6.464425563812256,5.593095779418945,5.929567813873291,4.908599853515625,5.2521867752075195,4.369551658630371,6.666927337646484,8.41688346862793,5.429728984832764,4.961759090423584,4.008437633514404,3.069737672805786,5.214457035064697,4.587529182434082,4.423823356628418,5.460581302642822,4.0670294761657715,4.614811897277832,5.896037578582764,5.280804634094238,4.662324905395508,4.643176078796387
10,5.4766154289245605,5.475391805928348,1.8218036890029907,3.905001401901245,5.76810359954834,6.239749908447266,0.17954042553901672,0.9997450709342957,0.9998888373374939,0.9996246695518494,0.9997744560241699,0.9997889399528503,0.0031871271785348654,0.0014555027009919286,0.00035031457082368433,0.0020054378546774387,0.20623941719532013,-0.06711307168006897,-0.2592656910419464,0.3284673057496547,0.2534017028659582,0.2598943871259689,0.18450000263750554,1.439882755279541,1.4398583181496079,1.281008005142212,1.2852352857589722,1.4312902688980103,1.541927456855774,0.34502407908439636,0.9999076724052429,1.0,0.9998259544372559,0.999916672706604,0.9999362826347351,0.0055631413124501705,0.004249159712344408,0.0008115479722619057,0.003735166508704424,0.652570366859436,0.29196327924728394,-0.12798261642456055,3.502572774887085,3.204252243041992,3.6456360816955566,4.42035436630249,4.91472053527832,6.305867671966553,9.198586463928223,4.586781978607178,7.636932849884033,6.1600165367126465,5.357572078704834,4.65498685836792,3.6637344360351562,2.9402198791503906,4.80680513381958,4.370053768157959,4.334430694580078,5.412439346313477,4.459295749664307,4.489564418792725,5.937394618988037,5.279173374176025,4.569311141967773,4.56686544418335
11,5.478150844573975,5.476322347741638,1.8475322723388672,4.012416839599609,5.755886077880859,6.131037712097168,0.2167644053697586,0.9996445178985596,0.9997697472572327,0.9996364712715149,0.9997634887695312,0.9993903040885925,0.003124173730611801,0.001430568634532392,0.00034117113682441413,0.0021038607228547335,0.19165924191474915,-0.0687830001115799,-0.2722960114479065,0.32725563630461696,0.25283402808010574,0.26661016933619974,0.1711328151077032,1.8228611946105957,1.8226774230121279,1.53745698928833,1.7760599851608276,1.808774709701538,1.8769145011901855,0.48344072699546814,0.9998521208763123,0.9997462034225464,0.9997038245201111,0.999884307384491,0.9998714327812195,0.004835173022001982,0.0036697268951684237,0.0007265227031894028,0.004048475529998541,0.7792161703109741,0.19663387537002563,-0.18555067479610443,3.244143486022949,2.7737467288970947,1.9547170400619507,4.810886383056641,4.8754119873046875,10.649880409240723,4.721742630004883,5.053713798522949,8.974987030029297,5.605632305145264,5.266486644744873,5.1285929679870605,3.3772530555725098,2.706997871398926,4.387153148651123,4.305552005767822,4.269434452056885,5.841934680938721,4.380067825317383,4.443359375,6.1244730949401855,5.2039794921875,4.504020690917969,4.533703327178955
12,5.76446008682251,5.763357510757637,1.8468753099441528,4.268272399902344,6.063067436218262,6.400744915008545,0.23049691319465637,0.999767005443573,0.9997750520706177,0.9996538758277893,0.999769926071167,0.9998592734336853,0.003112772013992071,0.0013170454185456038,0.00032195556559599936,0.0019571706652641296,0.21330271661281586,-0.07146481424570084,-0.28615301847457886,0.32674655467271807,0.252863689661026,0.27148782402276994,0.16318750273436305,3.5078015327453613,3.507015790145234,1.8269604444503784,2.9580180644989014,3.5394108295440674,3.862525463104248,0.3591565787792206,0.999760627746582,0.9999684691429138,0.9996801614761353,0.999835729598999,0.9996666312217712,0.0034991472493857145,0.001962971640750766,0.0003696663479786366,0.002494358690455556,0.45116573572158813,-0.011549999006092548,-0.3974326550960541,4.06082820892334,1.6375229358673096,3.435312032699585,5.061232089996338,4.486863136291504,4.845641136169434,3.023679494857788,3.2866904735565186,7.277918815612793,6.300699710845947,4.341639041900635,4.4364166259765625,3.3757667541503906,2.4996979236602783,4.204029083251953,4.315207481384277,4.190293788909912,5.694730758666992,4.143953323364258,4.250820159912109,6.165280818939209,5.2298688888549805,4.4069647789001465,4.455965995788574
13,6.047145366668701,6.045865136329276,1.814598798751831,4.517927646636963,6.3688859939575195,6.669701099395752,0.2206944227218628,0.9997665882110596,0.9996335506439209,0.9995604157447815,0.999760627746582,0.9999613165855408,0.0030725582037121058,0.001175586017780006,0.0003049226070288569,0.0017803668742999434,0.2321193516254425,-0.07094885408878326,-0.2840477526187897,0.32801498249173167,0.2550763620436191,0.2764315751940012,0.16926562815904617,1.5337527990341187,1.5336326294277762,1.4619041681289673,1.5187880992889404,1.4944974184036255,1.6087608337402344,0.22634649276733398,0.9998952150344849,0.9997767210006714,0.9997230768203735,0.9998908638954163,0.9999828338623047,0.004080069251358509,0.0029335797298699617,0.0006483572069555521,0.003713451325893402,0.7386592626571655,0.22367355227470398,-0.4244202673435211,3.8680830001831055,2.9456660747528076,5.495932102203369,4.961653232574463,4.885244369506836,4.9441094398498535,2.885737180709839,3.532099485397339,2.9971280097961426,4.58613920211792,4.110179424285889,3.530106544494629,3.288891315460205,2.441791296005249,4.220431804656982,4.184903144836426,4.163030624389648,5.512775421142578,3.818924903869629,4.08148193359375,5.68573522567749,5.098443031311035,4.249640941619873,4.293591022491455
14,6.037603855133057,6.036304816654833,1.787819266319275,4.594776153564453,6.336682319641113,6.626704216003418,0.22085773944854736,0.9997552633285522,0.9997814297676086,0.9994605779647827,0.9997824430465698,0.9999361038208008,0.003021331736817956,0.001127025461755693,0.00029688887298107147,0.0017717331647872925,0.22843340039253235,-0.07030142098665237,-0.296653151512146,0.33127602353692054,0.25723126843571664,0.2809820441156626,0.16277344077825545,1.9918420314788818,1.991464294201171,1.6223655939102173,2.0839784145355225,1.9081273078918457,2.105956792831421,0.1835528463125229,0.9997843503952026,0.9999020099639893,0.9997220039367676,0.9998663663864136,0.9996557831764221,0.003564152168110013,0.0021999983582645655,0.0005126663018018007,0.0021931056398898363,0.6600365042686462,0.1312210112810135,-0.3527038097381592,3.8360114097595215,3.001809597015381,3.6933538913726807,4.26957368850708,5.000978946685791,4.5251359939575195,3.279026508331299,2.7798266410827637,4.714792251586914,4.570977687835693,3.967149019241333,3.604647397994995,3.2500269412994385,2.4017632007598877,4.076588153839111,4.100530624389648,4.155413627624512,5.347577095031738,3.4657464027404785,3.888240337371826,5.472082138061523,4.969501495361328,4.112746715545654,4.15524959564209
15,6.061346054077148,6.060043736528697,1.779669165611267,4.654742240905762,6.323008060455322,6.704798698425293,0.2247413694858551,0.9997629523277283,0.9999434947967529,0.9995394349098206,0.9997679591178894,0.9999184608459473,0.003036519978195429,0.0010877226013690233,0.00028602275415323675,0.0017471194732934237,0.2128908634185791,-0.07123083621263504,-0.3187568783760071,0.3338407614827156,0.25852811902761463,0.28412220224738116,0.15128125354647637,1.9694689512252808,1.9690535565013492,1.6608080863952637,2.0799460411071777,1.8896167278289795,2.0638175010681152,0.2992679178714752,0.9997480511665344,0.9999950528144836,0.9996201992034912,0.9998266100883484,0.999657928943634,0.00355138978920877,0.0023928137961775064,0.0004941285587847233,0.003118150634691119,0.6606684923171997,0.11917145550251007,-0.3109055161476135,2.813185930252075,3.508751153945923,4.109121799468994,3.582047700881958,2.389708995819092,3.792689323425293,2.1701431274414062,4.08640718460083,6.297414302825928,3.778205394744873,3.6527676582336426,3.3996963500976562,3.1435904502868652,2.3999006748199463,3.9818127155303955,3.954134464263916,3.7969584465026855,5.125627517700195,3.2469356060028076,3.8148796558380127,5.471242427825928,4.776709079742432,3.971179246902466,4.015946388244629
16,6.2101240158081055,6.208438025371099,1.7868372201919556,4.792845726013184,6.468364238739014,6.896220684051514,0.23235373198986053,0.9997081160545349,0.999567985534668,0.9995754957199097,0.9997133016586304,0.9998165965080261,0.003058064030483365,0.0010256754467263818,0.00027419874095357955,0.0016916278982535005,0.2049790620803833,-0.07354701310396194,-0.33321529626846313,0.3315840798616409,0.2581212335824966,0.28723798051476485,0.14845312781631945,2.63547682762146,2.6348800560392043,1.9423338174819946,2.592524766921997,2.608280658721924,2.7179152965545654,0.5174986124038696,0.9997347593307495,0.9995241761207581,0.9994770288467407,0.9998185038566589,0.9997516870498657,0.0032300695311278105,0.002200458664447069,0.00041012410656549037,0.002466101897880435,0.5137137174606323,0.007419159635901451,-0.44782423973083496,2.663252830505371,4.753020286560059,3.0840768814086914,2.3317983150482178,1.6222141981124878,3.7282602787017822,3.0910136699676514,3.394101619720459,8.533512115478516,2.4313743114471436,3.563262701034546,3.751164197921753,3.0064690113067627,2.522026300430298,3.834200620651245,3.746692180633545,3.514615535736084,4.930585861206055,3.167484998703003,3.6608049869537354,5.6864118576049805,4.463016510009766,3.8532307147979736,3.905567169189453
17,6.428812026977539,6.427392714638845,1.8914716243743896,4.831391334533691,6.765941619873047,7.168365001678467,0.2363693118095398,0.9997426867485046,0.9997671246528625,0.9995907545089722,0.9997509121894836,0.9998570084571838,0.002718170639127493,0.0010200924007222056,0.0002600854786578566,0.0015925804618746042,0.18396055698394775,-0.07508822530508041,-0.30889952182769775,0.332323853969574,0.25712357714772227,0.2894473563879728,0.15148437842726709,1.8394393920898438,1.8392271491873822,1.5566754341125488,1.519748568534851,1.8959535360336304,1.9915502071380615,0.36503171920776367,0.9998595118522644,0.9983303546905518,0.9997896552085876,0.9998536705970764,0.999958872795105,0.00369596341624856,0.003583360929042101,0.0005056079244241118,0.0028643810655921698,0.7198114991188049,0.15184395015239716,-0.34544607996940613,2.2146177291870117,3.239203453063965,2.540241003036499,3.1275887489318848,3.161324977874756,7.0140581130981445,5.65603494644165,4.286309719085693,4.553836822509766,3.1421988010406494,3.8935413360595703,3.641500949859619,2.839016914367676,2.504514694213867,3.51169753074646,3.563544511795044,3.4107797145843506,5.0645365715026855,3.2865612506866455,3.6274688243865967,5.513330936431885,4.217158317565918,3.7538609504699707,3.8114655017852783
18,6.558877944946289,6.557486530891412,1.9339799880981445,4.775448799133301,6.98126745223999,7.36119270324707,0.22825318574905396,0.9997590184211731,0.9993836283683777,0.999638557434082,0.9997351169586182,0.9999468922615051,0.0025424447376281023,0.0010063903173431754,0.0002439484524074942,0.001553191221319139,0.18526996672153473,-0.07393595576286316,-0.31542015075683594,0.3318242731690407,0.25494433119893073,0.2914465758949518,0.1569375030696392,2.2733588218688965,2.272938424512702,1.789816975593567,1.8219704627990723,2.3289945125579834,2.4782745838165283,0.2076474279165268,0.999765932559967,0.9999305605888367,0.9996190071105957,0.9998587965965271,0.9997175931930542,0.0026385304518043995,0.0022785598412156105,0.00035794367431662977,0.0020901469979435205,0.5969947576522827,0.07681835442781448,-0.4657461643218994,2.317033052444458,2.611734390258789,2.105156421661377,3.6681787967681885,4.332690238952637,3.3859012126922607,3.2439613342285156,3.356262683868408,3.3122987747192383,3.9828040599823,3.231602191925049,3.0211663246154785,2.7314932346343994,2.4299252033233643,3.227354049682617,3.4902303218841553,3.4307384490966797,4.848675727844238,3.2061996459960938,3.560728073120117,5.198929786682129,4.126899719238281,3.625117540359497,3.675873279571533
19,6.785767078399658,6.783928199475844,2.0149343013763428,5.14035177230835,7.165592670440674,7.49282693862915,0.24012938141822815,0.9997028708457947,0.9996737837791443,0.999567985534668,0.999735414981842,0.9997585415840149,0.002443865407258272,0.0009004766470752656,0.00022837297001387924,0.0014162481529638171,0.19963562488555908,-0.07502144575119019,-0.33503615856170654,0.3322944551706314,0.25293639570474624,0.2939051696658135,0.15385937772691252,2.1802098751068115,2.1797699907503785,2.143683433532715,2.003175735473633,2.1891634464263916,2.2735259532928467,0.4167134165763855,0.9997519850730896,0.9991218447685242,0.9995500445365906,0.9998346567153931,0.9997547268867493,0.0034168586134910583,0.002382793230935931,0.0004411459085531533,0.0037252989131957293,0.8310217261314392,0.0886567160487175,-0.5815291404724121,2.567452907562256,2.028951406478882,1.7172863483428955,4.544068336486816,4.886363506317139,2.178853750228882,3.091686487197876,2.0234456062316895,5.68362283706665,4.775053024291992,3.3496785163879395,3.2984633445739746,2.6032540798187256,2.2416460514068604,2.9930975437164307,3.529648780822754,3.50957989692688,4.521603584289551,3.0773873329162598,3.332993984222412,5.179828643798828,4.128479480743408,3.511751890182495,3.572991371154785
