step,lif1,lif2,lif3,lif4
0,0.32345983341336254,0.2766092459112406,0.249222200140357,0.4094609431363643
50,0.33139115482568743,0.265429535806179,0.33706564158201224,0.12878125250339506
100,0.32873219922184943,0.2506323681771755,0.33947204843163487,0.11775000214576722
150,0.32764956578612325,0.2387261417508125,0.34009548485279084,0.11449218928813935
200,0.3266242955625057,0.2372294621169567,0.34637517303228377,0.10892187662422656
250,0.32807868152856823,0.2340060245990753,0.34710798546671867,0.10869531415402889
300,0.32384698763489717,0.22895058155059816,0.3464193920791149,0.1093203140795231
350,0.32681231752038004,0.2279149352014065,0.3499340794980526,0.10820312611758709
400,0.3264745572209358,0.22660238742828373,0.3516747035086155,0.10791406385600569
450,0.3230752854049206,0.22723178178071976,0.3545117361843586,0.10617968939244748
