step,lif1,lif2,lif3,lif4
0,0.32361133620142934,0.2764712832123041,0.2493856368213892,0.41025000604800876
50,0.3308189164102077,0.23428195282816885,0.3181429842114448,0.12594531551003457
100,0.3259498497843742,0.22990941882133487,0.3275751721858978,0.11482031464576721
150,0.32551219418644906,0.22380851581692696,0.33056751593947414,0.11088281385600567
200,0.32902211636304857,0.21966120153665541,0.33308876559138295,0.11142187662422656
250,0.32887084364891045,0.21620363235473633,0.3357762658596039,0.10816406391561031
300,0.3264971879124642,0.21472028329968454,0.3391359536349774,0.10870312653481959
350,0.32630736038088803,0.21516899019479752,0.34330704778432847,0.10696093901991843
400,0.32632947593927386,0.21634970217943192,0.3445209538936615,0.10682031393051147
450,0.32268455803394314,0.21391212955117228,0.3429475176334381,0.10614843919873237
