step,lif1,lif2,lif3,lif4
0,0.3237998276948929,0.27669923670589924,0.24923485562205316,0.4108046914730221
50,0.33292215421795845,0.25624120444059373,0.332620484828949,0.12182031452655792
100,0.3286374263465405,0.2452426201105118,0.3351061101257801,0.11722656413912773
150,0.32526246607303616,0.23707155242562292,0.3384097038209438,0.11103906385600566
200,0.3270900470018387,0.235617890059948,0.34260861039161683,0.10861718878149987
250,0.3236019831895828,0.22913317322731017,0.34047486037015917,0.11037500143051146
300,0.3247130286693573,0.2258742140233517,0.34335439145565033,0.1092890640348196
350,0.324575405716896,0.22878808170557022,0.34634892269968987,0.10862500160932542
400,0.32166156217455866,0.22140582993626592,0.3455264218151569,0.1077343762665987
450,0.3193054479360581,0.2207488477230072,0.34665048450231556,0.10603125117719174
