step,lif1,lif2,lif3,lif4
0,0.17729746252298353,0.08740405058851139,0.04562515848316252,0.003976562547613866
50,0.2524914069473744,0.31426351830363275,0.24929782319813967,0.13927344040945172
100,0.24974588260054592,0.2988042406737804,0.24908891767263414,0.13208593998104332
150,0.25063841328024866,0.2970668144524098,0.24746876381337643,0.12848437815904618
200,0.2524859140813351,0.2931349284946918,0.24642438709735867,0.11992968991398811
250,0.25621597677469254,0.2889924491941929,0.24386469893157484,0.11900000207126141
300,0.25236433863639834,0.28416615605354306,0.24054798025637866,0.11644531428813935
350,0.2509972588717938,0.2814518006145954,0.23895422920584677,0.11638281397521495
400,0.2516549804806709,0.28000426560640335,0.23760204210877417,0.1156875017285347
450,0.2494427354633808,0.27742789953947067,0.2371926685795188,0.11335156455636024
