step,lif1,lif2,lif3,lif4
0,0.175810164809227,0.08715292765343294,0.04546375248464756,0.0036406250693835317
50,0.24739922434091569,0.3114826820790767,0.18063438385725022,0.13704687731340529
100,0.2453939884901047,0.2855815126001835,0.1431295377202332,0.11722656464204191
150,0.2412928931415081,0.2705139824748039,0.13679360065609217,0.11102343924343586
200,0.24241578459739688,0.27259735673666,0.14799891352653505,0.11035937644541263
250,0.2408033177256584,0.24808468624949453,0.126294537037611,0.10618750147521497
300,0.24027428328990932,0.24656906142830848,0.12234594296664,0.10803125150501729
350,0.23400290146470065,0.2269132763147354,0.11476625457406042,0.10627343893051147
400,0.23392518252134323,0.22335946708917617,0.1127078175917268,0.10649218909442423
450,0.23069924414157866,0.21762694865465165,0.10805844262242317,0.10485156394541262
