step,lif1,lif2,lif3,lif4
0,0.17662486873567104,0.08723815724246378,0.04558828324312344,0.0038203125493600962
50,0.17533062499016522,0.06667343614883067,0.03448187670262996,3.125000046566129e-05
100,0.17484293323010208,0.060796190030860085,0.031433126473129964,0.0
150,0.17492919716984037,0.05667372919115678,0.029314220116648353,7.812500116415322e-06
200,0.17478982638567683,0.05512079963180895,0.028664220144892165,0.0
250,0.17367626711726186,0.052672093275737096,0.027715157550846924,0.0
300,0.17307991962879896,0.0513308584243032,0.026800782439895553,0.0
350,0.17329132512211803,0.04934772830698421,0.025898594890040837,0.0
400,0.1734268571436405,0.04706467171031818,0.024411251125657146,0.0
450,0.17289222944527866,0.04639438368510127,0.02436046981421896,0.0
