step,lif1,lif2,lif3,lif4
0,0.26399404525756837,0.18921967323869468,0.1465771941065759,0.1524453148804605
50,0.280313368588686,0.28418334141373636,0.32487798407673835,0.13277343980967998
100,0.28247776329517366,0.27474677070975306,0.3269712644815445,0.11921093940734864
150,0.2830436456203461,0.27131149426102635,0.3300718902051449,0.11251562654972076
200,0.28100098967552184,0.2653900581598282,0.3285801709443331,0.11205468900501729
250,0.27867380827665333,0.263899627327919,0.32894798435270783,0.11080468878149988
300,0.2802853804826736,0.25918141528964045,0.3311161095649004,0.10863281406462193
350,0.2810966718196869,0.2519542913138867,0.3283120461553336,0.10900000154972075
400,0.2817065958678722,0.25281832918524744,0.33331845358014106,0.10766406387090684
450,0.2789683564007282,0.2550997997820378,0.33724501498043535,0.10646093912422658
