step,lif1,lif2,lif3,lif4
0,0.26387166276574137,0.18919640641659496,0.14613313145599022,0.15138281464227474
50,0.2808590914309025,0.28601720482110976,0.32653454847633834,0.1264140649139881
100,0.2808656410872936,0.27687890008091925,0.32789282843470574,0.11787500187754629
150,0.2819832839071751,0.2687263865768909,0.3281511102616787,0.11492187686264514
200,0.2791041737794876,0.26429291397333143,0.3304462666064501,0.11129687659442425
250,0.2821907962858677,0.264749628007412,0.33083423413336277,0.10934375129640102
300,0.2800938321650028,0.2591422061622143,0.33178876698017123,0.10750781387090683
350,0.27903446540236476,0.25873922646045683,0.3347289219498634,0.10891406416893006
400,0.2790817531943321,0.25599066644907,0.33533017292618755,0.10733593918383122
450,0.27863913372159005,0.2536391049623489,0.336177985817194,0.10753906421363353
