step,lif1,lif2,lif3,lif4
0,0.1767573554068804,0.0873435773230358,0.045597033584490416,0.0037890625681029633
50,0.2524436502158642,0.3140664717555046,0.29560954425483943,0.1413203154876828
100,0.24842007040977476,0.30983100011944775,0.31119688801467416,0.12275781489908695
150,0.2503356182575226,0.2969784595072269,0.3094526709988713,0.11717187620699406
200,0.25092667669057844,0.29479100808501246,0.313355171084404,0.11467968933284282
250,0.25165306866168974,0.28777609154582023,0.31106064185500143,0.1132343765348196
300,0.25083190143108364,0.28694171756505965,0.31382423229515555,0.11170312635600568
350,0.2526153898239135,0.2831337338685989,0.31444814018905165,0.1095546892285347
400,0.25073301166296,0.2815718938410282,0.3138672026991844,0.10902343861758709
450,0.25079765960574146,0.2775882011651993,0.31307938843965527,0.10921875149011613
