step,lif1,lif2,lif3,lif4
0,0.175810164809227,0.08715292765343294,0.04546375248464756,0.0036406250693835317
50,0.2503176526725292,0.3149890786409378,0.29458938896656034,0.13682812796905636
100,0.24844879031181333,0.3098533859848976,0.31132985845208166,0.12172656446695326
150,0.2498798134922981,0.29834545239806176,0.3107048585265875,0.11783593952655794
200,0.25051540061831473,0.29583158582448965,0.3152367331087589,0.11364062666893004
250,0.24659351289272308,0.2914258481562138,0.31417673341929914,0.11186718940734863
300,0.2514825700223446,0.28723348990082737,0.3136822023242712,0.11267968907952308
350,0.24969848588109014,0.2830813899636269,0.3145820466428995,0.11052343890070915
400,0.2500767403841019,0.2807054141163826,0.3138898573815822,0.11062500119209291
450,0.2505978724360466,0.2794353680312633,0.31453282840549945,0.1088203139603138
