step,lif1,lif2,lif3,lif4
0,0.17729746252298353,0.08740405058851139,0.04562515848316252,0.003976562547613866
50,0.25212073415517805,0.3182279957830906,0.29778048284351827,0.13554687729105352
100,0.2487448924779892,0.30769992038607596,0.30848657723516226,0.12507031574845315
150,0.25120706513524055,0.3011603453755379,0.31317485779523846,0.11832812704145908
200,0.2505460059642792,0.2934449879825115,0.31386845245957373,0.11238281376659871
250,0.2526413924992085,0.2878551694750786,0.31252251304686074,0.11302343927323817
300,0.25111199051141736,0.2852335633337498,0.31398126378655433,0.11118750162422657
350,0.24963298827409738,0.2858921055495739,0.3147212639451027,0.11282812669873239
400,0.25141826599836353,0.284581096470356,0.3158607970178127,0.11076562657952309
450,0.2511367590725422,0.281589592397213,0.3187372030317784,0.10720312625169755
