step,lif1,lif2,lif3,lif4
0,0.1775420508161187,0.08746757628017804,0.04572984573431313,0.003929687606869265
50,0.21017628096044066,0.24080363217741252,0.1472695384940016,0.027906250415835526
100,0.23364180400967602,0.18061506003141406,0.22357188582420345,0.1042812518775463
150,0.24447326511144638,0.12518903516232965,0.20333844795823097,0.09778125137090682
200,0.23043870635330674,0.11634696997702124,0.1959251647815108,0.10550000183284283
250,0.24164284147322182,0.11676982179284097,0.17990969628095627,0.10035937681794167
300,0.24638104259967805,0.09722804971039295,0.17414203889667987,0.09834375135600568
350,0.2547440365701914,0.08594474874436855,0.17000907059758902,0.09449218899011612
400,0.2472408778220415,0.0742454817518592,0.16124766420572995,0.09714062668383122
450,0.25120436497032644,0.07671237621456387,0.16448219463229177,0.09504687599837779
